ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0034204,lipid translocation,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,MFSD2A/ABCA1/KCNN4,3
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,NFKBIZ/BCL6/HLA-DRB1,3
GO:0050805,negative regulation of synaptic transmission,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,PTGS2/LILRB2/CD38,3
GO:0051898,negative regulation of protein kinase B signaling,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,HLA-G/GPER1/KLF4,3
GO:0060393,regulation of pathway-restricted SMAD protein phosphorylation,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,GDF15/EMILIN1/INHBB,3
GO:0071470,cellular response to osmotic stress,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,PTGS2/MYLK/AQP1,3
GO:2000677,regulation of transcription regulatory region DNA binding,3/565,32/10364,0.2524253404791791,0.4376200397021769,0.288161088544796,IGF1/LIF/KLF4,3
GO:0002027,regulation of heart rate,4/565,47/10364,0.2528020014400704,0.4376200397021769,0.288161088544796,AGT/ADM/EDN1/PLN,4
GO:0003281,ventricular septum development,4/565,47/10364,0.2528020014400704,0.4376200397021769,0.288161088544796,CCN1/APLNR/SLIT2/SLIT3,4
GO:0098659,inorganic cation import across plasma membrane,4/565,47/10364,0.2528020014400704,0.4376200397021769,0.288161088544796,ATP1A2/P2RX1/RAMP3/LCN2,4
GO:0099587,inorganic ion import across plasma membrane,4/565,47/10364,0.2528020014400704,0.4376200397021769,0.288161088544796,ATP1A2/P2RX1/RAMP3/LCN2,4
GO:0043254,regulation of protein-containing complex assembly,21/565,329/10364,0.2567232735542145,0.43992914353751245,0.2896815716451725,ISG15/GBP5/SELP/LMOD1/CRYAB/CLEC7A/TPPP3/SOX9/ICAM1/APOE/SLIT2/MAP1B/HSPA1A/HSPA1B/VEGFA/ELN/CD36/CLU/CCL21/ABCA1/TENM1,21
GO:0003181,atrioventricular valve morphogenesis,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,CCN1/SLIT3,2
GO:0003416,endochondral bone growth,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,SOX9/FGFR3,2
GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,F3/APOD,2
GO:0030262,apoptotic nuclear changes,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,GPER1/TOP2A,2
GO:0032401,establishment of melanosome localization,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,MLPH/RAB27B,2
GO:0032528,microvillus organization,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,ESPN/RAP1GAP,2
GO:0036120,cellular response to platelet-derived growth factor stimulus,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,PDGFRB/PTN,2
GO:0042417,dopamine metabolic process,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,NR4A2/MOXD1,2
GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,NFKBIZ/HLA-DRB1,2
GO:0044766,multi-organism transport,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,IFIT1/SIGLEC1,2
GO:0046628,positive regulation of insulin receptor signaling pathway,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,AGT/IGF2,2
GO:0046782,regulation of viral transcription,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,IFITM3/ZFP36,2
GO:0050765,negative regulation of phagocytosis,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,FCGR2B/DYSF,2
GO:0051156,glucose 6-phosphate metabolic process,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,HK2/HK3,2
GO:0051445,regulation of meiotic cell cycle,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,LIF/DUSP1,2
GO:0051904,pigment granule transport,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,MLPH/RAB27B,2
GO:0060351,cartilage development involved in endochondral bone morphogenesis,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,COL1A1/SOX9,2
GO:0060441,epithelial tube branching involved in lung morphogenesis,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,SOX9/TNC,2
GO:0090201,negative regulation of release of cytochrome c from mitochondria,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,IGF1/CLU,2
GO:0090330,regulation of platelet aggregation,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,C1QTNF1/SERPINE2,2
GO:0090344,negative regulation of cell aging,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,BCL6/NAMPT,2
GO:0098801,regulation of renal system process,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,AGT/EDN1,2
GO:0140058,neuron projection arborization,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,MFSD2A/PTN,2
GO:1901071,glucosamine-containing compound metabolic process,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,CHI3L2/CHI3L1,2
GO:1901385,regulation of voltage-gated calcium channel activity,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,RRAD/GEM,2
GO:1902579,multi-organism localization,2/565,18/10364,0.2570372524039399,0.43992914353751245,0.2896815716451725,IFIT1/SIGLEC1,2
GO:2000045,regulation of G1/S transition of mitotic cell cycle,7/565,95/10364,0.26023978672288883,0.4452242736496059,0.29316827316397315,MUC1/CCL2/ADAMTS1/FAM107A/CDKN1A/GPNMB/KLF4,7
GO:0021987,cerebral cortex development,6/565,79/10364,0.260642948940449,0.4457277497753543,0.293499798723339,MDK/COL3A1/SLIT2/MDGA1/RELN/NTRK2,6
GO:0008360,regulation of cell shape,9/565,128/10364,0.2633454342449356,0.45016125586587324,0.2964191438748622,ITGA7/CCL2/ICAM1/FN1/S100B/CSF1R/VEGFA/PLXNA4/PTN,9
GO:0042987,amyloid precursor protein catabolic process,4/565,48/10364,0.2649784943778966,0.4527637545839352,0.2981328196563541,IGF1/APOE/CLU/NTRK2,4
GO:0032970,regulation of actin filament-based process,19/565,297/10364,0.2669572296044235,0.4559544839384688,0.3002338295750954,ATP1A2/LMOD1/CXCL12/MDK/CX3CL1/ICAM1/ID1/FAM107A/SLIT2/SYNPO2/CSF1R/PDGFRB/EDN1/PLN/CCN2/ELN/SFRP1/CCL21/TENM1,19
GO:0043462,regulation of ATPase activity,3/565,33/10364,0.26739513567389483,0.45613153560371894,0.30035041336001955,LTF/PLN/TPM2,3
GO:0046638,positive regulation of alpha-beta T cell differentiation,3/565,33/10364,0.26739513567389483,0.45613153560371894,0.30035041336001955,ZBTB16/NFKBIZ/HLA-DRB1,3
GO:0060612,adipose tissue development,3/565,33/10364,0.26739513567389483,0.45613153560371894,0.30035041336001955,DGAT2/ARRDC3/RORC,3
GO:0002833,positive regulation of response to biotic stimulus,7/565,96/10364,0.2687383127520292,0.4580410709437167,0.30160779129582665,GBP5/MNDA/CLEC7A/CCL5/TYROBP/HLA-G/HLA-DRB1,7
GO:0003205,cardiac chamber development,7/565,96/10364,0.2687383127520292,0.4580410709437167,0.30160779129582665,CCN1/APLNR/ADAMTS1/SLIT2/SFRP2/SLIT3/SEMA3C,7
GO:0006096,glycolytic process,5/565,64/10364,0.2693474003561692,0.45812557418286526,0.3016634344181004,DDIT4/IGF1/HK2/HK3/MLXIPL,5
GO:0007605,sensory perception of sound,5/565,64/10364,0.2693474003561692,0.45812557418286526,0.3016634344181004,COL1A1/ICAM1/MYO7B/SLC1A3/ESPN,5
GO:0010927,cellular component assembly involved in morphogenesis,5/565,64/10364,0.2693474003561692,0.45812557418286526,0.3016634344181004,LMOD1/KRT19/ITGB4/PDGFRB/EDN1,5
GO:0046330,positive regulation of JNK cascade,5/565,64/10364,0.2693474003561692,0.45812557418286526,0.3016634344181004,FCGR2B/GADD45B/CCN2/CCL21/GADD45G,5
GO:0055072,iron ion homeostasis,5/565,64/10364,0.2693474003561692,0.45812557418286526,0.3016634344181004,SLC11A1/HMOX1/LTF/STEAP4/LCN2,5
GO:0045089,positive regulation of innate immune response,6/565,80/10364,0.27001067837574483,0.4588724438647984,0.3021552281227338,GBP5/MNDA/CLEC7A/CCL5/TYROBP/HLA-G,6
GO:0061351,neural precursor cell proliferation,6/565,80/10364,0.27001067837574483,0.4588724438647984,0.3021552281227338,NES/MDK/CX3CL1/C5AR1/VEGFA/PTN,6
GO:0019953,sexual reproduction,25/565,401/10364,0.27026462918497013,0.4591134406154638,0.30231391803568836,PTGS2/RGS2/MDK/FOLR2/BIRC3/ZBTB16/IGF1/TMEM119/CACNA1H/P2RX1/ACE/SOX9/CYP26B1/INHBB/SERPINE2/ADAMTS1/SPATC1L/GGT5/BCL6/HPGD/ADAMTS2/PTN/ADAM28/PLAT/TOP2A,25
GO:0006066,alcohol metabolic process,15/565,230/10364,0.2729449268355953,0.4634742971650465,0.3051854254080899,AKR1C2/AKR1C3/DGAT2/IGF1/ALDH1A3/CACNA1H/CES1/LDLR/APOE/CYP1B1/ADH1B/GPER1/ABCA1/PLPP2/MOXD1,15
GO:0006879,cellular iron ion homeostasis,4/565,49/10364,0.27726043193596717,0.46667891504903897,0.30729558055192163,SLC11A1/HMOX1/STEAP4/LCN2,4
GO:0032608,interferon-beta production,4/565,49/10364,0.27726043193596717,0.46667891504903897,0.30729558055192163,ISG15/OAS1/OAS3/OAS2,4
GO:0032648,regulation of interferon-beta production,4/565,49/10364,0.27726043193596717,0.46667891504903897,0.30729558055192163,ISG15/OAS1/OAS3/OAS2,4
GO:1900076,regulation of cellular response to insulin stimulus,4/565,49/10364,0.27726043193596717,0.46667891504903897,0.30729558055192163,AGT/IGF2/SOCS3/LPL,4
GO:1901224,positive regulation of NIK/NF-kappaB signaling,4/565,49/10364,0.27726043193596717,0.46667891504903897,0.30729558055192163,TNFSF14/CD14/EDN1/TCIM,4
GO:0043583,ear development,7/565,97/10364,0.2773107773922525,0.46667891504903897,0.30729558055192163,PRRX1/ALDH1A3/NTN1/SOX9/FRZB/PDGFRB/EDN1,7
GO:0046328,regulation of JNK cascade,7/565,97/10364,0.2773107773922525,0.46667891504903897,0.30729558055192163,FCGR2B/GADD45B/SFRP2/CCN2/SFRP1/CCL21/GADD45G,7
GO:0001919,regulation of receptor recycling,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,RAMP3/NSG1,2
GO:0002313,mature B cell differentiation involved in immune response,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,FCGR2B/BCL3,2
GO:0006656,phosphatidylcholine biosynthetic process,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,FABP3/MFSD2A,2
GO:0010259,multicellular organism aging,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,CRYAB/EDN1,2
GO:0014850,response to muscle activity,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,AGT/POSTN,2
GO:0032770,positive regulation of monooxygenase activity,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,APOE/NPR3,2
GO:0036119,response to platelet-derived growth factor,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,PDGFRB/PTN,2
GO:0045214,sarcomere organization,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,KRT19/EDN1,2
GO:0046189,phenol-containing compound biosynthetic process,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,NR4A2/MOXD1,2
GO:0046337,phosphatidylethanolamine metabolic process,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,PLA2G2A/MFSD2A,2
GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,SOCS3/BCL3,2
GO:0048011,neurotrophin TRK receptor signaling pathway,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,AGT/DDIT4,2
GO:0050982,detection of mechanical stimulus,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,CXCL12/SERPINE2,2
GO:0051882,mitochondrial depolarization,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,IFI6/DCN,2
GO:0051905,establishment of pigment granule localization,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,MLPH/RAB27B,2
GO:0055023,positive regulation of cardiac muscle tissue growth,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,IGF1/EDN1,2
GO:0055081,anion homeostasis,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,CKB/CA12,2
GO:2001169,regulation of ATP biosynthetic process,2/565,19/10364,0.27768193382009254,0.46667891504903897,0.30729558055192163,MTCO2P12/H19,2
GO:0006757,ATP generation from ADP,5/565,65/10364,0.27996254524348013,0.46993303002329134,0.3094383282054995,DDIT4/IGF1/HK2/HK3/MLXIPL,5
GO:0006766,vitamin metabolic process,5/565,65/10364,0.27996254524348013,0.46993303002329134,0.3094383282054995,AKR1C3/NNMT/SLC2A3/CYP4F12/CYP26B1,5
GO:2001021,negative regulation of response to DNA damage stimulus,5/565,65/10364,0.27996254524348013,0.46993303002329134,0.3094383282054995,MUC1/CXCL12/ACKR3/SFRP2/CLU,5
GO:0002279,mast cell activation involved in immune response,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,HMOX1/NR4A3/PTGDS,3
GO:0002711,positive regulation of T cell mediated immunity,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,HLA-G/HLA-DRB1/AZGP1,3
GO:0002712,regulation of B cell mediated immunity,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,FCGR2B/C3/BCL6,3
GO:0002889,regulation of immunoglobulin mediated immune response,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,FCGR2B/C3/BCL6,3
GO:0007405,neuroblast proliferation,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,CX3CL1/VEGFA/PTN,3
GO:0021762,substantia nigra development,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,CKB/BASP1/PADI2,3
GO:0043303,mast cell degranulation,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,HMOX1/NR4A3/PTGDS,3
GO:0043392,negative regulation of DNA binding,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,JUN/ID1/HMOX1,3
GO:0051084,'de novo' posttranslational protein folding,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,HSPA6/HSPA1A/HSPA1B,3
GO:0062208,positive regulation of pattern recognition receptor signaling pathway,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,LTF/HSPA1A/HSPA1B,3
GO:0140115,export across plasma membrane,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,ATP1A2/ABCG2/ABCA1,3
GO:2000772,regulation of cellular senescence,3/565,34/10364,0.28246383796823227,0.4718102621958151,0.3106744353697279,BCL6/HLA-G/NAMPT,3
GO:0007224,smoothened signaling pathway,7/565,98/10364,0.2859518366503013,0.4774416065441818,0.31438252496841324,PRRX1/SERPINE2/SCUBE1/SFRP1/GAS1/GPC3/CD3E,7
GO:0045786,negative regulation of cell cycle,17/565,267/10364,0.28824556492818937,0.481075149945376,0.31677511609032677,MUC1/PTGS2/CDKN1C/NR4A1/CCL2/SUSD2/LIF/FAM107A/BCL6/HPGD/DUSP1/HLA-G/CDKN1A/GPER1/GPNMB/GAS1/KLF4,17
GO:0035710,"CD4-positive, alpha-beta T cell activation",5/565,66/10364,0.2906587265434929,0.4849049822612306,0.31929695821124926,BCL3/NFKBIZ/BCL6/HLA-DRB1/RORC,5
GO:0016125,sterol metabolic process,7/565,99/10364,0.29465613441789984,0.49117354002723207,0.3234246357981491,DGAT2/CES1/LDLR/APOE/CYP1B1/CYP26B1/ABCA1,7
GO:0045664,regulation of neuron differentiation,7/565,99/10364,0.29465613441789984,0.49117354002723207,0.3234246357981491,CXCL12/SOX9/BCL6/SFRP2/MAP1B/SFRP1/RAP1GAP,7
GO:0002090,regulation of receptor internalization,3/565,35/10364,0.2976032887680181,0.49261371222708883,0.324372950662992,ITGB3/VEGFA/ANGPT1,3
GO:0031952,regulation of protein autophosphorylation,3/565,35/10364,0.2976032887680181,0.49261371222708883,0.324372950662992,ACE/VEGFA/GPNMB,3
GO:0060389,pathway-restricted SMAD protein phosphorylation,3/565,35/10364,0.2976032887680181,0.49261371222708883,0.324372950662992,GDF15/EMILIN1/INHBB,3
GO:2000300,regulation of synaptic vesicle exocytosis,3/565,35/10364,0.2976032887680181,0.49261371222708883,0.324372950662992,ADRA2A/P2RX1/ADCY1,3
GO:0002446,neutrophil mediated immunity,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ACE/ANXA3,2
GO:0006921,cellular component disassembly involved in execution phase of apoptosis,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,GPER1/TOP2A,2
GO:0008299,isoprenoid biosynthetic process,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,AKR1C3/ALDH1A3,2
GO:0010614,negative regulation of cardiac muscle hypertrophy,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,RGS2/PI16,2
GO:0010719,negative regulation of epithelial to mesenchymal transition,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,SFRP2/SFRP1,2
GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ATP1A2/PLN,2
GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ATP1A2/PLN,2
GO:0014014,negative regulation of gliogenesis,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,LDLR/PTN,2
GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ITGB3/EMILIN1,2
GO:0032400,melanosome localization,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,MLPH/RAB27B,2
GO:0033198,response to ATP,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,PTGS2/P2RX1,2
GO:0045616,regulation of keratinocyte differentiation,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ZFP36/AQP3,2
GO:0048261,negative regulation of receptor-mediated endocytosis,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ITGB3/APOC1,2
GO:0060603,mammary gland duct morphogenesis,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,NTN1/CSF1R,2
GO:0070723,response to cholesterol,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,CES1/ABCA1,2
GO:0071243,cellular response to arsenic-containing substance,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,ATF3/HMOX1,2
GO:0098868,bone growth,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,SOX9/FGFR3,2
GO:1903793,positive regulation of anion transport,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,AGT/EDN1,2
GO:1904893,negative regulation of receptor signaling pathway via STAT,2/565,20/10364,0.29828758979261194,0.49261371222708883,0.324372950662992,SOCS3/BCL3,2
GO:0042752,regulation of circadian rhythm,6/565,83/10364,0.29857339172773106,0.4926882167405607,0.3244220098919024,SIK1/BHLHE40/ADCY1/PTGDS/RORC/TOP2A,6
GO:0048839,inner ear development,6/565,83/10364,0.29857339172773106,0.4926882167405607,0.3244220098919024,PRRX1/ALDH1A3/NTN1/SOX9/FRZB/PDGFRB,6
GO:0048562,embryonic organ morphogenesis,9/565,133/10364,0.3004945765522476,0.49565866092058886,0.32637796791649604,PRRX1/APLNR/FBN1/ALDH1A3/NTN1/SOX9/FRZB/SOX18/EDN1,9
GO:0046634,regulation of alpha-beta T cell activation,5/565,67/10364,0.3014258051666028,0.49699446087477717,0.327257556449825,ZBTB16/NFKBIZ/BCL6/HLA-DRB1/CD3E,5
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,4/565,51/10364,0.30207702678169746,0.4976673431164062,0.3277006314043957,BIRC3/OAS3/HSPA1A/HSPA1B,4
GO:0042306,regulation of protein import into nucleus,4/565,51/10364,0.30207702678169746,0.4976673431164062,0.3277006314043957,PTGS2/APOD/CD36/ANGPT1,4
GO:0035148,tube formation,7/565,100/10364,0.3034183122165348,0.49947509859850964,0.3288909900266843,ADM/SOX9/ATOH8/TGM2/SFRP2/VEGFA/SFRP1,7
